room_id,temperature,humidity,decibel_level,hour,is_weekend,timestamp,ml_classification_status
esp32-room1,21.1,47.8,8.3,3,0,1066799,nyaman
esp32-room1,28.1,62.0,78.4,12,0,1067067,tidak_nyaman
esp32-room2,23.4,49.1,43.8,8,1,1067308,nyaman
esp32-room3,21.5,49.0,12.6,1,1,1067581,nyaman
esp32-room3,26.6,65.8,66.3,15,0,1067875,cukup_nyaman
esp32-room3,24.7,62.9,63.6,19,0,1067990,cukup_nyaman
esp32-room1,22.0,44.4,17.8,4,0,1068095,nyaman
esp32-room3,21.8,48.3,26.5,23,1,1068328,nyaman
esp32-room3,20.8,50.9,67.4,8,0,1068572,nyaman
esp32-room1,21.6,39.2,15.7,4,0,1068653,nyaman
esp32-room1,22.0,36.2,32.0,3,0,1068931,nyaman
esp32-room3,19.8,45.9,27.2,1,0,1069166,nyaman
esp32-room1,27.9,63.8,65.7,10,0,1069368,cukup_nyaman
esp32-room2,27.1,65.8,55.5,15,0,1069514,cukup_nyaman
esp32-room1,19.9,48.6,24.0,23,0,1069640,nyaman
esp32-room2,28.2,59.6,46.5,13,1,1069698,nyaman
esp32-room3,21.0,48.4,30.3,2,0,1069742,nyaman
esp32-room1,23.8,46.6,19.8,6,1,1069956,nyaman
esp32-room3,24.6,45.8,92.3,11,1,1070214,cukup_nyaman
esp32-room1,26.5,58.8,61.1,15,0,1070376,cukup_nyaman
esp32-room3,21.2,47.9,25.4,2,0,1070519,nyaman
esp32-room3,23.3,80.1,33.2,6,1,1070616,cukup_nyaman
esp32-room3,22.3,50.4,36.8,0,1,1070786,nyaman
esp32-room2,27.3,62.3,73.4,11,0,1071082,tidak_nyaman
esp32-room3,26.1,44.7,35.0,3,0,1071256,nyaman
esp32-room2,26.5,73.0,74.3,15,0,1071427,tidak_nyaman
esp32-room2,24.8,59.2,49.7,20,0,1071663,nyaman
esp32-room3,18.9,43.0,8.5,4,0,1071825,nyaman
esp32-room2,23.8,47.4,20.3,23,0,1071968,nyaman
esp32-room3,26.7,67.0,58.4,15,0,1072085,cukup_nyaman
esp32-room3,21.1,48.3,19.3,5,0,1072208,nyaman
esp32-room3,23.1,60.2,52.0,20,0,1072395,cukup_nyaman
esp32-room2,26.9,68.8,68.1,10,0,1072461,cukup_nyaman
esp32-room2,27.1,66.4,73.3,16,0,1072702,tidak_nyaman
esp32-room1,22.0,46.0,11.3,4,0,1072966,nyaman
esp32-room1,22.8,46.7,28.0,22,0,1073086,nyaman
esp32-room2,20.7,44.8,21.5,0,0,1073161,nyaman
esp32-room1,23.4,53.2,51.6,20,0,1073193,nyaman
esp32-room1,21.9,46.5,18.4,23,0,1073225,nyaman
esp32-room3,25.5,50.7,48.1,7,0,1073451,nyaman
esp32-room3,21.8,44.5,28.4,5,0,1073749,nyaman
esp32-room2,21.6,49.7,24.8,21,0,1073962,nyaman
esp32-room1,27.8,82.5,65.5,12,1,1074179,tidak_nyaman
esp32-room3,21.4,40.0,28.1,1,0,1074233,nyaman
esp32-room3,23.8,50.8,28.8,21,0,1074326,nyaman
esp32-room3,22.7,50.5,38.1,22,1,1074510,nyaman
esp32-room2,20.3,45.3,22.5,21,0,1074801,nyaman
esp32-room3,26.8,66.4,74.5,9,0,1074933,tidak_nyaman
esp32-room2,22.7,55.2,60.4,6,0,1075209,nyaman
esp32-room2,23.3,40.9,9.6,0,1,1075491,nyaman
esp32-room1,28.7,64.9,74.5,16,0,1075672,tidak_nyaman
esp32-room2,20.5,47.1,5.0,3,0,1075886,nyaman
esp32-room3,23.7,51.2,25.9,23,0,1076003,nyaman
esp32-room2,26.9,65.0,63.2,14,0,1076223,cukup_nyaman
esp32-room2,25.9,62.6,66.3,12,1,1076468,cukup_nyaman
esp32-room3,19.9,48.7,28.1,5,0,1076579,nyaman
esp32-room1,23.5,57.6,37.8,18,0,1076623,nyaman
esp32-room3,22.6,48.1,24.3,23,0,1076710,nyaman
esp32-room2,21.4,47.5,16.6,2,0,1076854,nyaman
esp32-room3,25.3,55.9,63.2,16,0,1077011,nyaman
esp32-room2,21.6,44.2,32.8,21,0,1077046,nyaman
esp32-room3,24.8,66.5,52.3,16,0,1077114,cukup_nyaman
esp32-room2,28.4,64.8,74.0,10,0,1077264,tidak_nyaman
esp32-room1,26.7,49.5,53.1,18,0,1077354,cukup_nyaman
esp32-room2,22.5,46.5,19.9,0,0,1077539,nyaman
esp32-room3,25.0,52.4,30.7,20,0,1077596,nyaman
esp32-room1,26.4,62.9,60.5,10,0,1077684,cukup_nyaman
esp32-room1,23.8,55.7,55.1,7,0,1077863,nyaman
esp32-room3,24.0,51.3,10.2,22,0,1078102,nyaman
esp32-room1,22.1,48.5,42.1,6,1,1078366,nyaman
esp32-room1,21.5,42.8,12.0,3,0,1078626,nyaman
esp32-room2,25.7,65.1,72.0,16,0,1078680,cukup_nyaman
esp32-room3,23.6,57.5,52.4,18,0,1078775,nyaman
esp32-room1,24.6,54.2,43.6,19,0,1079019,nyaman
esp32-room3,23.0,62.2,63.6,7,0,1079260,cukup_nyaman
esp32-room3,21.8,38.3,23.8,23,0,1079450,nyaman
esp32-room3,26.5,60.0,60.3,17,0,1079547,cukup_nyaman
esp32-room3,20.8,37.8,19.7,5,0,1079636,nyaman
esp32-room2,23.4,54.5,36.5,18,0,1079812,nyaman
esp32-room2,28.0,65.1,69.9,16,0,1079870,cukup_nyaman
esp32-room1,23.8,44.4,26.7,5,1,1080004,nyaman
esp32-room3,27.3,66.4,69.7,14,1,1080148,cukup_nyaman
esp32-room3,28.2,72.0,74.0,12,0,1080373,tidak_nyaman
esp32-room2,21.1,44.1,88.0,21,0,1080629,cukup_nyaman
esp32-room1,21.7,42.3,13.9,22,0,1080758,nyaman
esp32-room2,21.0,55.1,34.2,21,0,1080849,nyaman
esp32-room2,23.4,49.3,39.7,8,1,1080958,nyaman
esp32-room1,23.5,44.3,37.1,10,1,1081142,nyaman
esp32-room2,25.7,67.4,62.7,17,0,1081206,cukup_nyaman
esp32-room3,25.8,53.3,49.2,17,1,1081345,nyaman
esp32-room3,27.2,74.4,65.3,11,0,1081379,tidak_nyaman
esp32-room1,26.1,62.3,76.4,14,0,1081533,tidak_nyaman
esp32-room1,26.4,69.8,76.7,10,0,1081575,tidak_nyaman
esp32-room3,28.6,60.3,71.1,11,0,1081756,tidak_nyaman
esp32-room3,27.5,60.9,73.6,16,1,1081819,tidak_nyaman
esp32-room1,23.1,54.8,48.7,6,0,1082071,nyaman
esp32-room3,21.5,41.7,13.1,2,0,1082128,nyaman
esp32-room1,27.3,68.7,71.4,17,0,1082366,tidak_nyaman
esp32-room2,27.8,65.3,67.4,12,0,1082428,cukup_nyaman
esp32-room3,20.7,48.2,18.9,22,0,1082606,nyaman
esp32-room3,35.7,53.0,9.1,2,0,1082705,cukup_nyaman
esp32-room3,28.5,60.4,75.9,17,0,1082926,tidak_nyaman
esp32-room1,27.2,62.9,57.8,17,0,1082999,cukup_nyaman
esp32-room2,22.0,50.0,23.8,23,1,1083291,nyaman
esp32-room1,23.3,48.0,54.0,7,1,1083348,nyaman
esp32-room3,28.2,67.4,70.3,17,0,1083479,tidak_nyaman
esp32-room3,26.9,69.7,72.6,10,0,1083608,tidak_nyaman
esp32-room2,29.0,62.5,67.4,10,0,1083824,cukup_nyaman
esp32-room2,22.4,44.1,22.3,5,0,1084038,nyaman
esp32-room1,29.9,68.2,65.8,10,0,1084224,tidak_nyaman
esp32-room2,21.2,42.7,17.1,5,0,1084354,nyaman
esp32-room2,27.2,89.5,49.5,20,0,1084591,cukup_nyaman
esp32-room3,20.6,43.4,34.0,1,1,1084808,nyaman
esp32-room2,25.0,54.7,43.4,18,1,1085099,nyaman
esp32-room1,27.9,62.2,87.1,16,0,1085392,tidak_nyaman
esp32-room1,20.7,39.3,15.8,5,0,1085496,nyaman
esp32-room3,30.0,66.7,72.7,11,0,1085631,tidak_nyaman
esp32-room3,28.9,58.2,83.6,11,0,1085681,cukup_nyaman
esp32-room3,23.7,44.9,23.1,22,0,1085800,nyaman
esp32-room2,30.0,57.7,63.0,11,0,1085958,cukup_nyaman
esp32-room2,22.4,51.6,61.2,7,0,1085991,nyaman
esp32-room3,26.0,62.8,67.8,14,0,1086129,cukup_nyaman
esp32-room1,22.2,45.6,40.6,11,1,1086217,nyaman
esp32-room2,25.9,62.6,69.6,15,0,1086258,cukup_nyaman
esp32-room1,24.5,53.8,33.2,18,1,1086373,nyaman
esp32-room2,26.8,67.2,62.2,16,0,1086412,cukup_nyaman
esp32-room3,28.8,64.1,64.9,9,0,1086554,cukup_nyaman
esp32-room2,24.2,58.1,43.4,18,0,1086719,nyaman
esp32-room1,29.4,62.5,79.1,10,0,1086757,tidak_nyaman
esp32-room1,27.5,59.0,51.3,16,0,1086877,cukup_nyaman
esp32-room2,27.0,58.7,44.0,19,0,1086973,nyaman
esp32-room3,21.5,49.5,11.7,0,0,1087270,nyaman
esp32-room2,21.1,40.0,28.5,1,0,1087479,nyaman
esp32-room3,21.5,42.3,21.1,22,0,1087628,nyaman
esp32-room1,26.3,63.4,61.4,17,0,1087718,cukup_nyaman
esp32-room3,23.0,57.0,63.9,20,1,1087802,nyaman
esp32-room1,24.9,64.9,41.2,18,0,1088035,nyaman
esp32-room1,27.5,58.2,65.8,17,0,1088194,cukup_nyaman
esp32-room2,21.5,47.3,27.6,22,0,1088306,nyaman
esp32-room1,26.5,61.6,46.0,12,1,1088362,cukup_nyaman
esp32-room1,25.5,57.1,59.2,20,0,1088424,nyaman
esp32-room2,24.2,40.0,16.9,2,1,1088659,nyaman
esp32-room3,27.6,59.8,86.0,9,0,1088913,cukup_nyaman
esp32-room1,21.8,51.4,23.9,21,1,1089204,nyaman
esp32-room3,25.2,57.9,48.0,19,0,1089375,nyaman
esp32-room2,28.0,81.0,75.0,12,0,1089451,tidak_nyaman
esp32-room3,28.0,60.1,71.3,17,0,1089580,tidak_nyaman
esp32-room2,24.8,59.5,48.1,18,0,1089647,nyaman
esp32-room3,22.5,34.5,30.4,3,0,1089903,cukup_nyaman
esp32-room2,22.0,52.5,34.6,7,0,1090168,nyaman
esp32-room3,27.3,63.0,47.9,15,0,1090315,cukup_nyaman
esp32-room2,25.1,64.4,71.9,11,0,1090472,cukup_nyaman
esp32-room2,22.5,43.3,23.3,21,1,1090613,nyaman
esp32-room3,22.2,43.4,12.0,23,1,1090745,nyaman
esp32-room1,23.7,54.6,55.0,8,0,1090829,nyaman
esp32-room1,23.7,94.4,22.4,21,0,1091105,cukup_nyaman
esp32-room2,29.0,57.1,59.3,15,0,1091396,cukup_nyaman
esp32-room2,24.6,60.4,55.0,18,0,1091442,cukup_nyaman
esp32-room3,22.2,41.6,32.0,21,0,1091476,nyaman
esp32-room1,29.0,61.9,68.5,12,0,1091638,cukup_nyaman
esp32-room1,23.1,62.0,52.2,7,0,1091882,cukup_nyaman
esp32-room3,28.6,67.0,66.9,11,0,1091979,cukup_nyaman
esp32-room3,21.1,36.9,5.2,3,0,1092085,nyaman
esp32-room2,20.7,42.1,22.0,5,0,1092379,nyaman
esp32-room3,26.5,66.9,57.7,15,0,1092439,cukup_nyaman
esp32-room1,26.5,63.0,61.9,15,0,1092602,cukup_nyaman
esp32-room2,27.8,60.7,69.0,17,0,1092733,cukup_nyaman
esp32-room3,25.1,46.2,42.7,20,0,1092929,nyaman
esp32-room3,21.5,46.5,18.3,23,0,1093044,nyaman
esp32-room3,27.1,60.1,77.2,10,0,1093110,tidak_nyaman
esp32-room1,23.3,55.4,42.3,7,1,1093367,nyaman
esp32-room2,25.4,66.0,63.2,16,0,1093408,cukup_nyaman
esp32-room1,22.0,52.6,25.0,21,0,1093486,nyaman
esp32-room1,26.2,61.1,64.4,15,0,1093558,cukup_nyaman
esp32-room1,24.4,49.7,20.6,4,1,1093814,nyaman
esp32-room3,27.6,60.5,58.4,16,1,1094010,cukup_nyaman
esp32-room2,28.4,60.0,77.9,17,0,1094273,cukup_nyaman
esp32-room3,27.2,51.8,52.5,18,0,1094480,cukup_nyaman
esp32-room2,34.7,45.4,19.6,2,0,1094750,cukup_nyaman
esp32-room3,28.0,64.3,97.0,15,1,1094898,tidak_nyaman
esp32-room1,22.2,54.7,51.2,6,0,1095127,nyaman
esp32-room2,22.4,42.4,27.8,2,1,1095296,nyaman
esp32-room2,27.4,58.2,68.1,17,0,1095559,cukup_nyaman
esp32-room3,37.8,44.2,21.4,22,0,1095600,cukup_nyaman
esp32-room1,27.8,71.3,71.2,9,0,1095882,tidak_nyaman
esp32-room1,27.1,66.0,62.8,9,0,1095928,cukup_nyaman
esp32-room2,23.9,47.4,33.1,4,1,1096086,nyaman
esp32-room2,22.1,50.3,18.0,3,0,1096342,nyaman
esp32-room1,22.1,50.2,29.8,1,0,1096571,nyaman
esp32-room3,29.0,68.5,82.8,10,0,1096867,tidak_nyaman
esp32-room1,24.7,58.6,61.2,20,1,1097017,nyaman
esp32-room3,22.1,45.6,25.6,0,0,1097171,nyaman
esp32-room1,25.3,52.6,41.7,18,0,1097281,nyaman
esp32-room2,24.3,49.4,68.0,19,1,1097341,nyaman
esp32-room1,20.9,37.2,24.1,4,0,1097548,nyaman
esp32-room2,22.1,42.6,13.0,0,0,1097598,nyaman
esp32-room2,26.5,67.9,66.9,17,0,1097867,cukup_nyaman
esp32-room2,25.7,61.4,42.8,19,0,1097976,nyaman
esp32-room2,22.2,50.9,56.5,8,0,1098015,nyaman
esp32-room3,23.6,57.4,60.8,19,0,1098243,nyaman
esp32-room1,27.1,59.7,63.3,15,0,1098322,cukup_nyaman
esp32-room3,22.7,45.1,16.4,1,0,1098455,nyaman
esp32-room1,23.2,45.1,12.9,3,0,1098616,nyaman
esp32-room1,25.9,56.9,46.7,19,0,1098897,nyaman
esp32-room1,26.4,58.9,55.7,20,0,1098956,cukup_nyaman
esp32-room3,21.5,44.3,9.9,1,1,1099096,nyaman
esp32-room3,22.6,50.9,32.1,23,1,1099217,nyaman
esp32-room3,29.6,64.8,58.4,13,0,1099481,tidak_nyaman
esp32-room3,21.9,46.2,14.1,3,0,1099737,nyaman
esp32-room2,27.6,65.5,64.6,17,0,1099987,cukup_nyaman
esp32-room3,22.7,50.9,56.8,7,0,1100248,nyaman
esp32-room2,18.8,42.3,0.0,0,0,1100543,nyaman
esp32-room1,31.5,65.5,73.5,9,0,1100714,tidak_nyaman
esp32-room3,26.0,59.1,87.3,18,0,1100879,cukup_nyaman
esp32-room2,23.7,59.3,61.8,7,0,1100948,nyaman
esp32-room3,27.7,65.5,78.2,15,0,1101026,tidak_nyaman
esp32-room3,21.3,38.8,22.4,1,0,1101234,nyaman
esp32-room2,21.7,46.0,15.8,3,0,1101269,nyaman
esp32-room3,29.4,66.6,67.6,12,0,1101412,tidak_nyaman
esp32-room1,23.9,57.6,27.6,23,1,1101700,nyaman
esp32-room1,24.2,47.8,40.3,9,1,1101934,nyaman
esp32-room2,28.2,54.3,65.0,16,1,1102210,cukup_nyaman
esp32-room3,26.5,57.8,50.3,12,1,1102276,cukup_nyaman
esp32-room2,26.7,62.9,62.4,10,0,1102517,cukup_nyaman
esp32-room2,22.8,56.8,61.7,6,0,1102773,nyaman
esp32-room3,22.2,47.6,22.3,1,1,1102882,nyaman
esp32-room3,21.4,41.0,16.7,3,0,1103059,nyaman
esp32-room1,21.0,42.5,28.5,3,0,1103197,nyaman
esp32-room1,21.9,50.3,67.3,8,0,1103419,nyaman
esp32-room3,26.9,64.4,66.3,16,0,1103587,cukup_nyaman
esp32-room1,23.1,46.4,10.8,0,0,1103672,nyaman
esp32-room1,22.7,48.5,62.6,20,0,1103752,nyaman
esp32-room2,24.2,56.5,39.1,19,0,1103793,nyaman
esp32-room1,27.0,58.4,68.7,16,1,1103832,cukup_nyaman
esp32-room2,27.4,62.9,81.3,11,0,1103993,tidak_nyaman
esp32-room2,21.3,53.2,13.3,0,0,1104197,nyaman
esp32-room2,21.3,39.2,12.9,2,0,1104440,nyaman
esp32-room1,25.8,73.6,68.8,13,0,1104537,cukup_nyaman
esp32-room1,22.9,55.2,52.5,18,0,1104835,nyaman
esp32-room1,20.7,41.1,11.4,4,0,1104899,nyaman
esp32-room3,22.8,48.4,34.4,23,0,1105140,nyaman
esp32-room2,20.7,53.8,18.1,23,0,1105310,nyaman
esp32-room1,21.7,44.7,31.0,3,0,1105458,nyaman
esp32-room3,22.4,48.6,28.5,21,1,1105556,nyaman
esp32-room3,26.7,58.2,70.6,15,0,1105684,cukup_nyaman
esp32-room1,20.9,53.7,16.2,0,1,1105817,nyaman
esp32-room1,27.9,56.6,56.0,14,1,1106054,cukup_nyaman
esp32-room1,29.2,64.3,64.1,12,0,1106352,tidak_nyaman
esp32-room3,20.2,43.4,21.1,1,0,1106647,nyaman
esp32-room3,21.7,49.8,26.9,23,0,1106702,nyaman
esp32-room1,29.5,60.4,70.9,12,0,1106759,tidak_nyaman
esp32-room3,22.2,38.4,22.6,4,0,1107045,nyaman
esp32-room1,26.7,52.6,55.5,18,1,1107166,cukup_nyaman
esp32-room2,22.9,52.6,14.9,22,0,1107361,nyaman
esp32-room3,22.6,39.9,27.8,22,0,1107576,nyaman
esp32-room1,28.4,63.4,50.5,12,0,1107687,cukup_nyaman
esp32-room2,21.8,35.2,9.2,1,0,1107791,nyaman
esp32-room1,20.8,41.0,23.3,1,0,1108049,nyaman
esp32-room2,24.0,37.9,97.8,3,0,1108081,cukup_nyaman
esp32-room3,23.5,53.2,66.5,7,0,1108337,nyaman
esp32-room1,21.6,49.0,12.5,0,0,1108392,nyaman
esp32-room1,24.0,92.6,53.6,20,1,1108574,cukup_nyaman
esp32-room2,24.5,52.1,23.5,1,0,1108694,nyaman
esp32-room2,28.8,66.6,70.5,11,0,1108912,tidak_nyaman
esp32-room2,28.2,63.8,68.0,13,0,1109110,cukup_nyaman
esp32-room3,23.6,50.2,44.6,6,0,1109410,nyaman
esp32-room1,20.3,41.7,22.7,22,0,1109572,nyaman
esp32-room3,23.8,55.7,51.4,19,0,1109868,nyaman
esp32-room3,27.9,54.2,65.7,15,0,1109958,cukup_nyaman
esp32-room1,22.5,43.8,14.6,3,0,1110200,nyaman
esp32-room2,22.4,47.9,50.3,11,1,1110264,nyaman
esp32-room2,27.1,61.8,65.8,17,0,1110468,cukup_nyaman
esp32-room2,27.2,55.1,53.2,19,0,1110743,cukup_nyaman
esp32-room2,27.1,58.5,51.5,20,0,1110944,cukup_nyaman
esp32-room2,28.4,64.4,61.8,13,0,1110983,cukup_nyaman
esp32-room1,27.8,67.6,56.1,10,0,1111089,cukup_nyaman
esp32-room2,29.7,64.4,77.7,10,0,1111178,tidak_nyaman
esp32-room2,26.7,64.2,65.8,10,0,1111329,cukup_nyaman
esp32-room2,28.2,68.3,82.7,9,0,1111406,tidak_nyaman
esp32-room2,28.4,63.9,62.4,15,0,1111683,cukup_nyaman
esp32-room3,28.1,62.8,82.3,9,0,1111780,tidak_nyaman
esp32-room1,25.4,55.9,75.4,14,0,1111969,cukup_nyaman
esp32-room1,25.7,54.4,50.9,19,0,1112158,nyaman
esp32-room1,27.6,63.2,67.8,9,0,1112334,cukup_nyaman
esp32-room2,26.5,59.2,67.2,14,0,1112627,cukup_nyaman
esp32-room1,24.5,47.0,43.1,11,1,1112802,nyaman
esp32-room3,21.0,80.8,22.5,2,1,1113028,cukup_nyaman
esp32-room1,26.9,62.3,69.7,12,1,1113286,cukup_nyaman
esp32-room3,28.8,59.2,67.3,10,0,1113554,cukup_nyaman
esp32-room3,21.2,42.7,29.7,22,1,1113822,nyaman
esp32-room2,25.6,56.7,44.6,7,1,1114021,nyaman
esp32-room2,22.6,45.8,21.6,0,0,1114138,nyaman
esp32-room2,23.7,54.8,37.5,19,0,1114204,nyaman
esp32-room2,29.1,62.5,68.8,12,0,1114315,tidak_nyaman
esp32-room2,28.5,70.9,51.7,10,0,1114520,tidak_nyaman
esp32-room3,22.9,43.2,17.3,5,0,1114799,nyaman
esp32-room1,26.8,63.6,58.5,14,0,1114884,cukup_nyaman
esp32-room3,28.3,62.3,82.2,12,0,1115025,tidak_nyaman
esp32-room1,25.7,50.7,43.3,20,0,1115283,nyaman
esp32-room1,22.9,47.8,58.5,10,1,1115535,nyaman
esp32-room3,29.6,64.7,64.7,11,0,1115715,tidak_nyaman
esp32-room1,26.1,62.2,64.9,17,0,1115928,cukup_nyaman
esp32-room1,21.7,50.2,14.5,0,0,1116153,nyaman
esp32-room2,22.6,47.0,28.9,21,0,1116367,nyaman
esp32-room2,22.6,47.4,25.3,21,1,1116620,nyaman
esp32-room1,24.5,57.7,35.1,20,1,1116867,nyaman
esp32-room3,25.0,63.4,55.7,16,1,1116900,cukup_nyaman
esp32-room3,22.6,46.4,34.4,23,0,1117117,nyaman
esp32-room1,23.9,57.4,30.1,18,0,1117416,nyaman
esp32-room2,20.0,38.6,18.4,2,0,1117485,nyaman
esp32-room3,24.8,58.2,40.3,18,0,1117777,nyaman
esp32-room2,29.7,56.1,81.7,10,0,1117955,tidak_nyaman
esp32-room1,25.0,48.6,47.4,19,1,1118071,nyaman
esp32-room3,23.8,52.0,34.6,9,1,1118143,nyaman
esp32-room1,23.5,57.5,54.0,8,0,1118262,nyaman
esp32-room3,22.9,39.1,29.8,21,0,1118412,nyaman
esp32-room2,27.7,57.2,63.9,16,1,1118520,cukup_nyaman
esp32-room2,28.3,65.4,66.2,13,0,1118635,cukup_nyaman
esp32-room1,28.9,66.0,73.1,11,0,1118908,tidak_nyaman
esp32-room2,26.6,62.6,77.1,17,0,1119072,tidak_nyaman
esp32-room1,30.7,65.7,60.6,13,0,1119123,tidak_nyaman
esp32-room1,25.6,52.3,60.3,20,0,1119292,nyaman
esp32-room2,21.9,50.3,13.4,3,1,1119421,nyaman
esp32-room3,37.2,49.5,24.7,22,0,1119457,cukup_nyaman
esp32-room2,21.6,81.4,24.1,3,1,1119598,cukup_nyaman
esp32-room3,21.1,47.6,24.1,22,0,1119820,nyaman
esp32-room3,22.1,52.8,57.8,20,0,1120089,nyaman
esp32-room3,23.9,44.5,55.5,20,0,1120284,nyaman
esp32-room2,21.9,46.4,4.7,2,1,1120449,nyaman
esp32-room1,29.6,64.7,64.3,15,0,1120730,tidak_nyaman
esp32-room1,27.3,65.6,70.8,13,1,1120797,tidak_nyaman
esp32-room1,22.5,52.1,53.5,8,0,1120827,nyaman
esp32-room1,24.1,54.9,54.5,8,0,1121108,nyaman
esp32-room2,22.1,47.4,11.2,23,0,1121139,nyaman
esp32-room2,28.1,65.4,72.2,15,0,1121197,tidak_nyaman
esp32-room3,24.9,61.2,53.3,20,0,1121268,cukup_nyaman
esp32-room2,27.6,63.0,79.6,9,0,1121497,tidak_nyaman
esp32-room1,28.3,56.7,73.4,11,0,1121624,cukup_nyaman
esp32-room1,21.7,39.7,22.1,0,1,1121811,nyaman
esp32-room2,27.0,62.7,64.7,14,0,1122013,cukup_nyaman
esp32-room3,22.4,50.7,6.2,3,1,1122119,nyaman
esp32-room3,21.1,46.2,21.0,2,0,1122390,nyaman
esp32-room3,22.4,46.5,16.3,22,1,1122469,nyaman
esp32-room2,23.1,63.8,53.8,18,0,1122611,cukup_nyaman
esp32-room1,26.8,71.5,71.4,13,0,1122711,tidak_nyaman
esp32-room2,22.3,52.5,44.3,6,0,1122802,nyaman
esp32-room2,27.6,63.3,63.0,13,1,1122900,cukup_nyaman
esp32-room1,25.8,51.7,86.2,20,0,1122933,cukup_nyaman
esp32-room1,20.5,39.2,12.4,22,0,1123027,nyaman
esp32-room1,25.1,45.9,43.8,8,1,1123076,nyaman
esp32-room3,26.6,58.9,63.1,15,1,1123226,cukup_nyaman
esp32-room1,26.1,65.5,58.4,16,1,1123515,cukup_nyaman
esp32-room1,24.5,54.3,52.9,20,0,1123787,nyaman
esp32-room2,24.5,48.2,26.8,21,1,1123924,nyaman
esp32-room2,25.7,48.7,62.7,19,1,1124044,nyaman
esp32-room1,27.5,60.5,64.7,15,0,1124301,cukup_nyaman
esp32-room3,28.6,70.7,65.6,13,0,1124381,tidak_nyaman
esp32-room1,25.4,50.0,59.0,6,0,1124659,nyaman
esp32-room1,21.8,49.4,23.4,4,0,1124788,nyaman
esp32-room3,24.5,52.6,59.0,8,0,1124848,nyaman
esp32-room2,26.3,60.6,50.7,14,1,1124965,cukup_nyaman
esp32-room3,25.6,58.8,63.2,7,0,1125105,nyaman
esp32-room3,26.6,68.4,64.5,14,0,1125248,cukup_nyaman
esp32-room3,24.1,60.3,96.0,18,0,1125536,cukup_nyaman
esp32-room1,25.9,65.9,75.8,12,0,1125572,cukup_nyaman
esp32-room3,22.3,54.3,60.0,6,0,1125648,nyaman
esp32-room1,28.7,68.8,62.4,9,0,1125915,cukup_nyaman
esp32-room1,27.3,68.2,86.9,12,0,1125945,tidak_nyaman
esp32-room3,22.3,47.9,22.3,22,1,1126081,nyaman
esp32-room3,24.4,49.9,42.3,10,1,1126297,nyaman
esp32-room1,23.7,50.2,37.3,11,1,1126431,nyaman
esp32-room1,24.8,46.4,52.1,7,0,1126568,nyaman
esp32-room3,27.4,67.5,69.3,10,0,1126774,cukup_nyaman
esp32-room2,26.1,64.2,57.1,16,0,1126953,cukup_nyaman
esp32-room2,24.1,43.6,27.7,21,0,1127217,nyaman
esp32-room1,21.8,42.6,44.5,5,1,1127388,nyaman
esp32-room1,27.5,64.2,66.6,15,0,1127485,cukup_nyaman
esp32-room2,26.9,61.9,63.3,14,0,1127526,cukup_nyaman
esp32-room1,26.2,58.7,58.7,16,0,1127783,cukup_nyaman
esp32-room2,22.9,46.7,15.9,4,0,1127929,nyaman
esp32-room2,28.0,63.8,66.7,9,0,1128041,cukup_nyaman
esp32-room3,22.6,51.5,17.4,5,0,1128149,nyaman
esp32-room1,23.6,44.8,17.8,1,1,1128196,nyaman
esp32-room3,28.4,67.6,79.0,11,0,1128380,tidak_nyaman
esp32-room1,29.9,62.1,89.4,12,0,1128669,tidak_nyaman
esp32-room2,27.1,61.7,73.1,9,0,1128774,tidak_nyaman
esp32-room3,26.7,63.7,62.7,14,0,1128863,cukup_nyaman
esp32-room2,25.0,57.3,42.7,19,1,1128921,nyaman
esp32-room3,22.9,55.8,48.6,18,0,1129179,nyaman
esp32-room3,20.7,48.0,18.8,2,0,1129470,nyaman
esp32-room1,26.5,68.8,90.3,11,0,1129728,tidak_nyaman
esp32-room3,23.0,52.0,19.5,23,1,1129984,nyaman
esp32-room2,23.7,46.2,31.5,23,1,1130058,nyaman
esp32-room1,26.6,64.9,59.3,15,1,1130280,cukup_nyaman
esp32-room1,26.1,52.9,38.2,20,1,1130380,nyaman
esp32-room1,26.4,58.9,69.0,12,1,1130564,cukup_nyaman
esp32-room3,26.9,59.2,66.2,17,0,1130835,cukup_nyaman
esp32-room1,27.3,61.0,76.6,9,0,1130990,tidak_nyaman
esp32-room1,20.8,50.5,38.8,8,1,1131243,nyaman
esp32-room2,26.3,69.3,62.6,15,0,1131281,cukup_nyaman
esp32-room2,22.8,48.5,22.4,1,1,1131495,nyaman
esp32-room2,26.9,68.2,74.0,11,0,1131564,tidak_nyaman
esp32-room3,25.2,56.6,50.2,20,1,1131748,nyaman
esp32-room2,20.5,42.8,32.5,22,0,1131851,nyaman
esp32-room1,23.0,53.3,35.5,9,1,1131960,nyaman
esp32-room3,24.2,46.4,15.2,6,1,1132259,nyaman
esp32-room3,22.0,44.0,21.9,22,0,1132297,nyaman
esp32-room2,22.1,41.2,36.2,22,0,1132594,nyaman
esp32-room2,26.2,51.3,47.7,9,1,1132740,nyaman
esp32-room2,24.3,49.2,24.0,4,1,1132827,nyaman
esp32-room1,27.0,58.8,71.1,15,1,1132887,cukup_nyaman
esp32-room2,36.9,53.3,46.8,8,1,1133022,cukup_nyaman
esp32-room3,21.4,43.1,28.1,5,0,1133230,nyaman
